step,time_s,component,inventory_mol_m2,cumulative_net_in_mol_m2,balance_error_mol_m2,chemistry_error_mol_m3,water_relative_mismatch
31,6200.0,Zz,0.0,0.0,0.0,8.171241461241152e-10,2.590173558102149e-06
32,6400.0,C,0.04971602018364927,-0.0025939275365035107,-1.51311255192077e-15,2.7782220968219917e-09,2.5928192693563945e-06
32,6400.0,Ca,0.049715947848068064,-0.0025939998720846684,-1.5608174475101322e-15,2.7782220968219917e-09,2.5928192693563945e-06
32,6400.0,Cl,0.03991469564724189,0.03991469564692457,-1.734723475976807e-15,2.7782220968219917e-09,2.5928192693563945e-06
32,6400.0,H,17710.489004453662,-0.03314779552773928,-1.5444214795934386e-09,2.7782220968219917e-09,2.5928192693563945e-06
32,6400.0,Mg,0.019957420159202155,0.019957420159043462,-8.36136715420821e-16,2.7782220968219917e-09,2.5928192693563945e-06
32,6400.0,Zz,0.0,0.0,0.0,2.7782220968219917e-09,2.5928192693563945e-06
33,6600.0,C,0.04964266071749515,-0.0026672870026575464,-1.59464455529168e-15,2.2239987629291136e-09,2.606330367325993e-06
33,6600.0,Ca,0.04964259978554393,-0.0026673479346087207,-1.6410484082740595e-15,2.2239987629291136e-09,2.606330367325993e-06
33,6600.0,Cl,0.04111470814751578,0.041114708147198586,-1.8665624601510444e-15,2.2239987629291136e-09,2.606330367325993e-06
33,6600.0,H,17710.488007884127,-0.03414436504186824,-1.5656382856832352e-09,2.2239987629291136e-09,2.606330367325993e-06
33,6600.0,Mg,0.020557415005709116,0.020557415005550486,-8.98586760555986e-16,2.2239987629291136e-09,2.606330367325993e-06
33,6600.0,Zz,0.0,0.0,0.0,2.2239987629291136e-09,2.606330367325993e-06
34,6800.0,C,0.04956930544004949,-0.0027406422801030668,-1.7351571568458013e-15,2.0534685063466895e-09,2.6078041885646552e-06
34,6800.0,Ca,0.049569254121170706,-0.002740693598981834,-1.7533717533435578e-15,2.0534685063466895e-09,2.6078041885646552e-06
34,6800.0,Cl,0.042314714625576164,0.042314714625258945,-1.8388068845354155e-15,2.0534685063466895e-09,2.6078041885646552e-06
34,6800.0,H,17710.48701131959,-0.035140929554614786,-1.5896546301519265e-09,2.0534685063466895e-09,2.6078041885646552e-06
34,6800.0,Mg,0.021157408631666846,0.021157408631508258,-9.402201239794294e-16,2.0534685063466895e-09,2.6078041885646552e-06
34,6800.0,Zz,0.0,0.0,0.0,2.0534685063466895e-09,2.6078041885646552e-06
