x,c_Ca(CO3)@,c_Ca+2,c_Mg(CO3)@,c_Mg+2,c_CO3-2,c_HCO3-,c_Cl-,c_OH-,c_H+,pH,Calcite_mol_m3,Dolomite-dis_mol_m3
0.04000000000000001,2.390630557445566e-15,1.6083710583166726e-06,8.459902137998272e-10,1.0000005953076996,1.430458125730569e-09,2.5235369751627528e-06,1.9999998841788593,0.00010682904060946677,0.00010483225984439524,7.004000205146662,0.0,0.0
0.04499999999999997,1.2774069655940596e-14,3.118001152317277e-06,2.2072418659117204e-09,1.000002231590345,3.7321513055341015e-09,6.495713763247801e-06,1.9999996647217266,0.00010816957589082215,0.0001036382926885842,7.009196121475448,0.0,0.0
0.04499999999999998,5.844803456180904e-16,9.999935226072065e-07,3.328168965552573e-10,0.9999996845132509,5.62749934711422e-10,9.990979557759398e-07,1.9999997187945486,0.00010622971779013946,0.00010557972224745034,7.001238969737039,0.0,0.0
0.045,2.3915769966448397e-14,4.304347724475118e-06,3.163816853798386e-09,1.0000035332006112,5.349588165267573e-09,9.226410105424532e-06,1.9999996517845944,0.00010932310612263424,0.00010253690332727538,7.013817989628654,0.0,0.0
0.045000000000000005,2.3519965102533254e-14,4.25869716574426e-06,3.140742880686024e-09,1.0000034986585156,5.310573269394258e-09,9.162956956876498e-06,1.9999996534973485,0.00010927375840020453,0.00010258612248969953,7.013615983928461,0.0,0.0
0.04999999999999998,2.824683680944921e-13,1.265664214296753e-05,1.1782206622310643e-08,1.0000134241673686,1.9921985412663268e-08,3.183094933912141e-05,1.99999906071188,0.00011710972077562166,9.587960694245774e-05,7.043341680506681,0.0,0.0
0.04999999999999999,2.514860758648303e-15,9.999935210363725e-07,1.4320220203313275e-09,1.0000003613060953,2.4213612050293466e-09,4.328369072428583e-06,1.9999991900217697,0.00010547786130919797,0.00010627849564147512,6.998264985564153,0.0,0.0
0.05,5.440917107888598e-13,1.8303073999063795e-05,1.6927360363891858e-08,1.0000192688186877,2.8621601730359276e-08,4.3794341124354907e-05,1.9999990316928868,0.00012326258458416383,9.100207642526246e-05,7.065798290230915,0.0,0.0
0.05000000000000001,5.479240125923314e-13,1.830873670408463e-05,1.7008945524112035e-08,1.0000193462059022,2.8759547536648125e-08,4.400299819815009e-05,1.9999990367523461,0.00012323719865852247,9.102458308522628e-05,7.065699914153058,0.0,0.0
0.054999999999999986,1.4161416112326144e-11,7.024956496811279e-05,1.0730391393695131e-07,1.0000810023831024,1.814272047966936e-07,0.0001795879780740594,1.9999975231459404,0.000186275002672842,6.124508496113162e-05,7.241265184159914,0.0,0.0
0.05499999999999999,6.585387485492813e-13,1.5964045821063115e-05,2.3489945797274906e-08,1.0000249802547274,3.9717760333883495e-08,6.452841035272319e-05,1.9999978180145377,0.00011610170268185318,9.663896199578362e-05,7.039759062271642,0.0,0.0
0.055,2.5983892618141097e-11,9.418783816970354e-05,1.5710414961212087e-07,1.0001036326275923,2.6562576811357423e-07,0.00022420702473105114,1.9999974615069833,0.00022363699439346914,5.0195846120107094e-05,7.324087658343554,0.0,0.0
0.05500000000000001,2.6021178531872658e-11,9.400298675499964e-05,1.5721566392383765e-07,1.000103723633634,2.658141790201659e-07,0.00022462398832440348,1.999997475071714,0.0002231639896759136,5.034143729164193e-05,7.322976425293614,0.0,0.0
0.05999999999999999,1.3953807861461628e-09,0.0003681793851840886,2.0243201901504356e-06,1.000423358883022,3.4219413397433696e-06,0.0009147306816577174,1.9999938018115566,0.000684849590422411,1.7149429902349828e-05,7.800763270487904,0.0,0.0
0.06,1.2702694483114657e-09,0.00029000738072266846,1.6476927073532458e-06,1.000350666524012,2.785240826801347e-06,0.000769971601740428,1.9999940587518563,0.000546891456476015,3.5144482265008175e-05,7.59481235252544,0.0,0.0
0.060000000000000005,2.5086914643061276e-09,0.0004713759481787575,3.024094212973823e-06,1.000508387485464,5.11180323165378e-06,0.0010707511859405982,1.9999937161880657,0.0008973409547373264,1.25050679200255e-05,7.928071326844321,0.0,0.0
0.06499999999999999,7.889422752812598e-08,0.0014897744142860414,3.0206395559237958e-05,1.001696512889054,5.102511350814661e-05,0.0036608192506562376,1.9999855612496238,0.0026284122701435036,4.268390759555065e-06,8.394621195640186,0.0,0.0
0.065,1.7519431910758673e-07,0.001839590642108942,4.70085600652465e-05,1.001982713516782,7.938871670975318e-05,0.0041667706827613685,1.9999853044081235,0.003339506954569408,5.751161091688662e-06,8.418707223764985,0.0,0.0
0.06999999999999999,2.2910245616877723e-05,0.011130665346904533,0.0011809264189972313,1.010176127136476,0.0019861860339577134,0.019835929195136368,1.9999665555089938,0.018839325034703445,5.968399877998454e-07,9.249513198440443,0.0,0.0
0.07,2.013445963325176e-05,0.010593244821403497,0.0010834034703679028,1.0097136898724064,0.0018226468627456638,0.018959095532505806,1.9999676186622701,0.01804248647518681,6.25007834396144e-07,9.230111935376595,0.0,0.0
0.07000000000000002,2.1490037450503503e-05,0.010884579037582696,0.001132700958933517,1.0099467027250553,0.0019053052212085835,0.0193854276939774,1.999966349916472,0.01850078317333233,6.077009228157515e-07,9.241652467343958,0.0,0.0
0.075,0.000636599512002402,0.03944922594887396,0.009465144075474496,1.0307469389139001,0.015781132393948603,0.05489325882175868,1.9999269322056248,0.054010082610333104,2.087000654995845e-07,9.706452742446908,0.0,0.0
0.07500000000000001,0.0006587056855624423,0.039953829425071447,0.009656614459941287,1.0310806441597828,0.016098613738470734,0.05540696677541231,1.9999283771168586,0.05453658258197266,2.0678147686491597e-07,9.710494369561072,0.0,0.0
0.08,0.002248248298140992,0.06574509284581785,0.020403701857468967,1.0476185913590168,0.03383173945650735,0.08004375958585637,1.999849124420351,0.07917114810984592,1.4261939827171383e-07,9.872078783373672,0.0,0.08181295823829841
0.08000000000000002,0.0022479274881535617,0.06573997240294345,0.020403578138977394,1.0476165907433188,0.03382814602052158,0.08003740399134815,1.9998521607134767,0.07916741216555402,1.4261889691078576e-07,9.87208294676391,0.0,0.08754100692965579
0.08499999999999995,0.002247568338599424,0.06578832338494525,0.020387539020539282,1.0474846622893517,0.033808878121104995,0.08005295353642385,1.9996963594732646,0.07917904479601698,1.4269932169362207e-07,9.872013557819674,0.0,0.10655029912756403
0.08499999999999996,0.0022490293256693474,0.06577677625258195,0.020401677274687162,1.047484021016782,0.03382768932939571,0.08001427131960247,1.9997118795247626,0.07914020763657202,1.4260099998011688e-07,9.872019719899633,0.0,0.10565111692544077
0.085,0.002249170138514753,0.06578252342092979,0.02040149378892544,1.0474626398720197,0.03382166165483533,0.08001318144464133,1.9996942984551815,0.07913966597704726,1.426006416950778e-07,9.872011395803417,0.0,0.10789086343196001
0.08500000000000002,0.002248283622337277,0.06578940501678168,0.020391027162470772,1.047480946033091,0.033812371772763215,0.08004670050014168,1.9996958737120334,0.07917352701301998,1.4267097647881485e-07,9.872013757703401,0.0,0.10921823735388597
0.08999999999999996,0.0022509825979945804,0.0658735127056836,0.020369749678541944,1.0472060948527093,0.03378595434700449,0.0800249717250671,1.9994111718797534,0.0791513055580314,1.4274007508288104e-07,9.87188704236496,0.0,0.1114212107661898
0.08999999999999997,0.0022507554446042147,0.06586096253453343,0.02036878508867903,1.0472380785280084,0.033791087044317554,0.08002629756148534,1.9994373058407822,0.0791524473330669,1.42698886220061e-07,9.871902791327539,0.0,0.10985118217824372
0.09,0.0022509641867839796,0.06586855081909747,0.020375331761433135,1.0471888254026267,0.033780327150148115,0.08000993943254299,1.9994080061241386,0.0791362953351274,1.427486567823009e-07,9.871880873071916,0.0,0.11209779698120946
0.09000000000000001,0.002251214021510263,0.06587119908201927,0.020375216247840267,1.0471957076138212,0.03378516521114425,0.08001320457455735,1.999410918243253,0.07913950289320912,1.427416269581354e-07,9.871882487187538,0.0,0.11188889197985868
0.09499999999999996,0.0022555164227681043,0.06605193576089916,0.020331353676623816,1.0466823694670202,0.03374591443160001,0.07997425779461055,1.9988995191616774,0.07910314745127901,1.4281492795854425e-07,9.871637223337135,0.0,0.11285047815564676
0.09499999999999997,0.0022555766830172686,0.06603442106795544,0.02033929150264514,1.0467366826530953,0.033759249648441694,0.07997661083870593,1.99894191393752,0.07910532615640968,1.4278741793457743e-07,9.871670472227741,0.0,0.11051024100303071
0.095,0.0022540135877398763,0.0660557542356371,0.020341808401497352,1.0466624866017509,0.03375571985622775,0.07995071886120585,1.9988948653060237,0.07907960057421616,1.42779125297267e-07,9.871630822003775,0.0,0.11334362408051199
0.09500000000000001,0.0022564877431851724,0.06605635856271483,0.020331284089203597,1.0466835251010735,0.033746839515779316,0.07997869160090637,1.9989000354195392,0.07910750409149395,1.4281592162533145e-07,9.871636343384251,0.0,0.11202892420067231
0.09999999999999996,0.002262410817671266,0.06641240407888446,0.02027070055152371,1.045703753193787,0.03367095087910086,0.07987172099535103,1.9980137104344737,0.07900512431962818,1.429623120593323e-07,9.871145145635912,0.0,0.11297910708257256
0.09999999999999998,0.0022609987806511815,0.06636972556214624,0.020280892509945362,1.0457921218501076,0.03368161924759422,0.07987368976143372,1.9980800243589092,0.07900688514228625,1.4293330978076655e-07,9.8712018248044,0.0,0.10992998266711596
0.1,0.002263672651847393,0.0664203118958166,0.020263515709925642,1.0456997615683254,0.03366416452614168,0.07988568840736471,1.9980071775697879,0.07901909488714581,1.4298829758685307e-07,9.87113717441823,0.0,0.11202354593733177
0.10000000000000002,0.0022619834483689656,0.06641914752440392,0.020277169532385515,1.045697167043567,0.03367955582831756,0.07986216482021977,1.998015975359007,0.07899552023851561,1.4293843550936855e-07,9.871142426138666,0.0,0.11239000813102881
0.10499999999999998,0.002276007396296447,0.0671110872195505,0.020160397138776574,1.043926289221334,0.03352423362666254,0.07967713244944513,1.9965321595864007,0.07881713682495761,1.4323235981094183e-07,9.870188073538198,0.0,0.11276281114109496
0.105,0.0022766129643100414,0.06707671191589298,0.02015263864454312,1.0440087194854868,0.033522028548899456,0.07970461704751564,1.996577837898871,0.07884449402478436,1.43266210562015e-07,9.870233120222437,0.0,0.11208458670545232
0.10500000000000001,0.002277008885521406,0.06711357787738106,0.020146562569093616,1.0439341104618085,0.03351461603576085,0.07969426548177401,1.9965378000915461,0.07883422231570766,1.432821704947597e-07,9.870180676906118,0.0,0.11260140774252578
0.10999999999999999,0.002301335208161853,0.06843064654563548,0.01991679431702923,1.0407944095404362,0.033223680074968884,0.07935902140361847,1.994135642155317,0.07850823235526085,1.4389199093243088e-07,9.868369113426047,0.0,0.11275483073279519
0.11,0.0023002147654480015,0.0683733443015258,0.019939278031806503,1.0409036249043793,0.03324436578991589,0.07935662931238728,1.9942030390306686,0.07850568230582836,1.4381690617638881e-07,9.86845155862192,0.0,0.11134879588482112
0.11000000000000001,0.0023023910070997466,0.06843889954439011,0.019924502445882904,1.0407818766210368,0.03322731649054177,0.07934538311644383,1.994147150973538,0.07849452912322238,1.4386343392708034e-07,9.868357648035872,0.0,0.11200329400677353
0.11499999999999999,0.002349001506715179,0.0709195135881551,0.019526094606888922,1.0352788482442685,0.032709597485191755,0.07871667221577167,1.9903826624578815,0.07787833896634594,1.4494553522950086e-07,9.86501248198742,0.0,0.11306446811440626
0.115,0.0023469854238861703,0.07081022880044019,0.01953014446174855,1.0354942893049888,0.03272224631278761,0.07876224170439239,1.9904787271196358,0.07792371970728149,1.449460269977672e-07,9.865158531456938,0.0,0.11162588683468226
0.11500000000000002,0.002350750851152065,0.07093001147088146,0.01951722728357695,1.0352785097758952,0.03270236001051665,0.07872365493942154,1.9904035790905872,0.07788523342132007,1.449788084016524e-07,9.86499443339348,0.0,0.11235282155245876
0.11999999999999998,0.002435948901761009,0.07556778052664789,0.018827568708050937,1.025788182896671,0.031799366928477735,0.07762399849551777,1.9846873160568332,0.07680202538148904,1.4694415787607518e-07,9.859015831091067,0.0,0.11294084021507755
0.12,0.0024332149489425152,0.07537066137084523,0.018852963289575878,1.0261345935265007,0.03183399245938666,0.0776726051891363,1.984819651449235,0.076850415110258,1.4687271078420775e-07,9.859266429951516,0.0,0.11119023272525502
0.12000000000000001,0.0024354905579336943,0.07558463996975688,0.01882435444282072,1.025776380368582,0.03179215467106107,0.07761881767055183,1.9847223301928731,0.07679673043236283,1.4696123249854311e-07,9.858988025127719,0.0,0.11202716780310568
0.12499999999999999,0.0025924381275209533,0.08424308063961507,0.017703647273658675,1.0096100255483258,0.030317713671760282,0.07578388360509376,1.976304273470174,0.07498277830564101,1.503485475390693e-07,9.84877090763787,0.0,0.11294083170184219
0.125,0.0025900218419197935,0.08406925723131614,0.017702681728553212,1.0099072406447682,0.03032675727125028,0.07584054006975564,1.9764198466511254,0.07503924489540598,1.5040661875185773e-07,9.848957519669874,0.0,0.11165502049664001
0.12999999999999998,0.0028703360511179448,0.10047734587462302,0.015982017822033304,0.9823291016276021,0.028067288318048084,0.07296377384141887,1.9643261690693508,0.07218853161807035,1.5616048589883145e-07,9.832329127494368,0.0,0.11168019361004598
0.13,0.002864689531237985,0.1001340328949743,0.016009878652005524,0.9828385645622003,0.028104633431783883,0.0730155828591463,1.9644803696918105,0.07224013156493972,1.5606511503491767e-07,9.832643478312646,0.0,0.11135294293963309
0.13499999999999998,0.00336407799025954,0.13150118904041103,0.01363501423566904,0.9359742767361499,0.0250415583037767,0.06895665828385261,1.9476987454452326,0.06821257637538383,1.6515890077842853e-07,9.807938983881048,0.0,0.11160577088664367
0.135,0.0033511277583451573,0.13064854129298958,0.013683988166261181,0.937153794357199,0.025115178979906946,0.06906870919744218,1.9479813955393825,0.06832437354354519,1.649398064513558e-07,9.808539054252595,0.0,0.1104577344958255
0.13500000000000004,0.0033562484977523272,0.1309778188342017,0.013653156241453277,0.9366519750667055,0.02507456317253397,0.069020612431898,1.9478136696376462,0.06827634449706106,1.651098588516273e-07,9.808292585392147,0.0,0.1104384961540483
0.13999999999999999,0.004149272408242864,0.1846671233796447,0.011050135298601115,0.8640466315900522,0.02190225141699166,0.06453646334049906,1.925257827682138,0.06382889242057942,1.7633780577217946e-07,9.779262485894899,0.0,0.11002927851609337
0.14,0.004150859968981282,0.1848212508974026,0.011053118757991216,0.8640322832146998,0.02189391416320583,0.0645145770683345,1.9255980739389875,0.06380676522621895,1.7633574794243e-07,9.779168676784398,0.0,0.10901172234436306
0.14000000000000004,0.004125659074074608,0.18297576384267666,0.01112154209873459,0.8660150918831211,0.02198487352124406,0.06465353283593488,1.9254128447153658,0.0639457629072315,1.7604942485033025e-07,9.780039625719365,0.0,0.10835070116392106
0.14499999999999996,0.00552513098337299,0.2821718458029058,0.008301876526028255,0.7445141393150496,0.018992424758522516,0.06013164002367195,1.8957899739696038,0.05946569569866683,1.889730768350933e-07,9.748832537466821,0.023692605599768376,0.09457179077472286
0.145,0.005530178175131153,0.2825500012372035,0.008293485976233504,0.7443157640425958,0.018985731724840603,0.06012039048920449,1.8961856333665437,0.05945423228408375,1.890299145157069e-07,9.74871437119248,0.03280225328154925,0.08982571181249724
0.14500000000000002,0.005530089986666102,0.28256832017215305,0.008293798099543996,0.7441904994799586,0.01898207309126665,0.0601148315449438,1.8959901645983517,0.059448686017109786,1.890387145929975e-07,9.74872079211538,0.046099549284836616,0.08257497191751584
0.14999999999999997,0.005532517234896625,0.27757243325592323,0.00829576039785768,0.7309758413925381,0.019256948241757096,0.06054240719802599,1.8581177820403094,0.05992265088088305,1.8730580976761479e-07,9.752414893350391,0.1731380488834831,0.016727143007692284
0.15,0.005532656496427771,0.27778375846774456,0.008292560531608801,0.7309615730779577,0.019241100006211164,0.060533303741581015,1.8585619727922202,0.05991337393918625,1.8739400560251704e-07,9.752283372398235,0.16493948605469272,0.021307047498066632
0.15000000000000002,0.0055327907144058375,0.277500752762652,0.008304541605197113,0.7311815899936306,0.01925863941448353,0.060550871352574656,1.8583657996022371,0.059930923109302245,1.8738051589877342e-07,9.752489550394849,0.1867591124554166,0.009643952933661885
0.15499999999999997,0.005533538416773278,0.26744130384873566,0.008478058329953783,0.719321122403639,0.019893621552247664,0.061555140388790924,1.8111973313713792,0.06098532153804475,1.8389796074413153e-07,9.760237547952972,0.20486887072708324,0.00016339657352329294
0.155,0.005533288169160074,0.2676341645771567,0.008468070549822286,0.7193432991420645,0.019888436653661225,0.06153509888922809,1.811677981309947,0.06096515779748754,1.8386554279739374e-07,9.760081002973116,0.20473965259875312,0.0001687851827377238
0.15500000000000003,0.00553321119283972,0.26833653568850735,0.008440073242019133,0.7183724756701302,0.01980763953095247,0.061440223629353294,1.8114924696900885,0.06087023468892171,1.8435299333840103e-07,9.759475294099701,0.20528534025782894,0.0
0.15999999999999998,0.005533674344732198,0.2604643548928197,0.008454959460194953,0.6988886814198619,0.020297609122007607,0.062200257736364076,1.7542277127461452,0.06168306546823615,1.8156939720779744e-07,9.76551378993247,0.20534056085584507,0.0
0.16,0.0055331677137814145,0.2605188140022812,0.008453625681573852,0.6990453929622782,0.02028110562202458,0.062177891853374995,1.7547278562247461,0.06166063627581745,1.8166886939931225e-07,9.765435232371324,0.2052985435983536,0.0
0.16000000000000003,0.00553364949978051,0.26056671654128427,0.0084521161568063,0.6989345933595796,0.020289623395921413,0.06218792202209532,1.7545650406410402,0.06167059195652769,1.816097783724401e-07,9.765429248323748,0.20531772877941662,0.0
0.16499999999999998,0.005533109601036281,0.2529406639168147,0.008393609148670541,0.6738545301268697,0.020745004944892325,0.06290398779501438,1.686755687939475,0.06244088134249931,1.7887940502724363e-07,9.7712521161286,0.2054571496156868,0.0
0.165,0.005533566187813647,0.25296465123689493,0.008396356616019517,0.6740477283395852,0.020726652647679852,0.06289019636408144,1.6872543479323874,0.06242708858024594,1.7901911427900504e-07,9.771212530039417,0.20528096902079418,0.0
0.16500000000000004,0.005533355999912943,0.25296915069455406,0.008394389507971452,0.6739939612793187,0.020734458522813227,0.06289747637339152,1.6871257355775713,0.06243427396437713,1.7901322108854046e-07,9.771229716722146,0.20533300897058493,0.0
0.16999999999999998,0.005533265937703816,0.24458569226618854,0.008302469565033738,0.6445585135774343,0.02124749969814898,0.06371964955878467,1.6087631542916614,0.06331078462135764,1.7618085619493946e-07,9.777780022300476,0.20544038785028895,0.0
0.17,0.005533172110522599,0.24464723752800943,0.008303488247762392,0.6447514228571218,0.021263369223191136,0.06372138469130964,1.6092367949430129,0.06331257880189303,1.7611233526282872e-07,9.777750366946819,0.20527905902552163,0.0
0.17000000000000004,0.005535668836301508,0.24464844798073454,0.008302987520923519,0.6447105733829313,0.021263819291214816,0.06372368076369225,1.6091521322308906,0.06331476723967142,1.7608935250961694e-07,9.777749977916267,0.20529075129768962,0.0
0.17499999999999996,0.005533190687025835,0.23553076307336435,0.008175738193944945,0.6111770403176789,0.02185768373859279,0.06466564508946315,1.5207248745707234,0.06430989259186987,1.7294715519911934e-07,9.785081607250815,0.20533611330169732,0.0
0.175,0.005537069874859565,0.23554079258585842,0.008177036990475265,0.6113549639124023,0.021846086976847708,0.06465292530800562,1.521149299666658,0.06429728714529213,1.7307712967337624e-07,9.785057080497033,0.20526546676353774,0.0
0.17500000000000002,0.0055355979197130286,0.23554521821300983,0.00817669406018171,0.6113321227655178,0.021844741772570026,0.06465284109453376,1.5211154404577039,0.06429708996207943,1.7310240176487553e-07,9.785054826403828,0.20532778186118028,0.0
0.17999999999999997,0.005533419732277424,0.22588220007855314,0.008006573772093985,0.57402211762948,0.022528829281875204,0.06571466504795542,1.4236267607712847,0.06540972058663022,1.6955355418463794e-07,9.793090553566785,0.20524248303200604,0.0
0.18,0.0055350754223376965,0.2258965777005599,0.008008297452028034,0.5741748282229702,0.02252245529508508,0.06571180458191178,1.4239792456782778,0.06540702055985675,1.6956315668738196e-07,9.79308338890057,0.20515775867259514,0.0
0.18000000000000002,0.005531417489832421,0.22590829684807118,0.008007691915077667,0.5741741194815333,0.02252481324855836,0.06571046557012923,1.4239993398128945,0.06540557036565248,1.6958658392619036e-07,9.79306795949655,0.20519234214652057,0.0
0.18499999999999997,0.005533631848037918,0.21588102943114823,0.007787804500587688,0.5336041744630593,0.023272185005449444,0.06687208388737372,1.3189394709878517,0.0666146488428273,1.6594053653125978e-07,9.801700269399262,0.20518022586999904,0.0
0.185,0.0055283437392127715,0.21591134692471003,0.00778908935229561,0.5337236627267645,0.02328642970821348,0.06687686659119649,1.3192008321733968,0.06661962692706411,1.6580513494459955e-07,9.801693899550918,0.20509578988210986,0.0
0.18500000000000003,0.00553557695859502,0.21590488674879915,0.007789024871298588,0.5337447203871422,0.023272541068059323,0.06686884660863766,1.319273947753602,0.06661150371525446,1.659417301670361e-07,9.801682202699583,0.2051660836312429,0.0
0.18999999999999997,0.005532902526275587,0.20575229383007435,0.007513209863011027,0.4906223780188532,0.024095444249350582,0.06811242955303505,1.208547744673646,0.06789844312315682,1.62150683656488e-07,9.810763850454915,0.20513443833190925,0.0
0.19,0.005535672444601852,0.20573497681636574,0.007514761062020543,0.49070115635189837,0.024078036739281175,0.06811301538802823,1.2087040922596102,0.06789924743520681,1.622248792882264e-07,9.810773996851337,0.20507439592469218,0.0
0.19000000000000003,0.005530550879991249,0.20575141262597416,0.007514892936058544,0.4907426796798894,0.02407500260329894,0.06811343290089511,1.2088253348261042,0.06789957391192854,1.6223379863569553e-07,9.810760533987526,0.20508330011018638,0.0
0.19499999999999998,0.005528851581849117,0.19569120426859837,0.007180105234707436,0.4459203522348314,0.02495007655490713,0.06942825766631683,1.0946417069117609,0.06925315364593457,1.583269671442999e-07,9.820144981072637,0.20506633136147245,0.0
0.195,0.005530304071792775,0.1956830472606853,0.0071809360113589855,0.44595526939295593,0.02495524947167577,0.06942775324259552,1.0946856610278113,0.06925287855338685,1.5845986256645438e-07,9.82015511283217,0.20498290912798722,0.0
0.19500000000000003,0.0055350876427086824,0.1956663588096332,0.007181738378434619,0.4460137354972683,0.02491990967942794,0.06942436360243308,1.0948467511958766,0.06924941297381434,1.5851717676136834e-07,9.820147654469183,0.20505973990277176,0.0
0.19999999999999998,0.005531775251183618,0.18588943530329113,0.006785401110419961,0.4004350222276129,0.025832018845721144,0.07077240218180617,0.9795812643916357,0.0706313655340026,1.547370786097215e-07,9.829634675058706,0.20498385545557135,0.0
0.2,0.005533614444691181,0.18587555471779701,0.006787437946079909,0.40042289589071434,0.02582815463738167,0.0707845396813824,0.9795124749689634,0.07064373200950563,1.5471759212317092e-07,9.829668341673262,0.204945348808321,0.0
0.20000000000000004,0.005528741753371065,0.1859100087397244,0.00678781382819042,0.40049530535939265,0.02584329524472663,0.07078118032042055,0.9797026993733455,0.070640312682035,1.5466702021539628e-07,9.829646214794892,0.20494941691225088,0.0
0.20499999999999996,0.005537654740404244,0.17656433022945553,0.00633659512366606,0.3551250405930855,0.026718645780826458,0.07215272427987224,0.8657479514007567,0.07204092555809766,1.5115529756858585e-07,9.839089905061066,0.20490235192651024,0.0
0.205,0.005532345714069305,0.17654423978802103,0.006336381053357985,0.3550709359090328,0.02673985326987182,0.0721447412387999,0.8655728926543154,0.07203316205691725,1.5109566831924918e-07,9.839114811550239,0.2049788252352931,0.0
0.20500000000000002,0.005532147295692505,0.1765951353445579,0.006337150632659043,0.35515171217587227,0.02675177782622245,0.07216082439445644,0.8657802651286151,0.07204920085675243,1.509914083779499e-07,9.839099043801848,0.204889742387157,0.0
0.20999999999999996,0.00553734231113661,0.16788495651932944,0.0058352262985646944,0.31092659747653445,0.027638706966747487,0.07351669803671688,0.7553996522240577,0.07342949146396818,1.4766650986305507e-07,9.848276117613107,0.20484706252803653,0.0
0.21,0.005530815554094342,0.16787517370804617,0.005834307451090646,0.3108331678725378,0.027667050987884436,0.07351948809356175,0.7551307560186777,0.07343248453546078,1.474623011826163e-07,9.848307735025982,0.20484277253534316,0.0
0.21000000000000002,0.005533955452214087,0.1678837681250389,0.005835501157973171,0.3109173286253567,0.027652010285652166,0.07352106466302014,0.7553432247160654,0.07343403113537295,1.475849716963336e-07,9.848294897237501,0.20482811184258135,0.0
0.21499999999999997,0.00553269171856771,0.15993279100780522,0.005293691833919877,0.2686811290778562,0.02854323036487983,0.07483296025715086,0.6505425282901902,0.07476603515185944,1.4425763741540846e-07,9.857036695576177,0.204803713745089,0.0
